"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",1.60103946,1.60103946,-0.23196599,0.05377292,0.39372866,0.05377292,"Abarema_langsdorffii","brt",1,1,20,100,0.653838912177639,5.66765445040673e-16,0.97075,NA,1.9415,1.75265780844183,0,0.84,0.875,"spec_sens",0.166666666666667,0.944444444444444,0.970588235294118,0.85,0.99,0.01,0.15,0.966666666666667,0.875,0.894736842105263,0.80952380952381
