"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.79285874,0.37587597,0.12225072,0.15808784,0.38590752,0.23622452,"Abarema_langsdorffii","maxent",1,3,19,100,0.565683067808777,2.03598808809423e-11,0.886315789473684,NA,1.77263157894737,1.80424562768387,0,0.632105263157895,0.522408026755853,"spec_sens",0.159663865546218,0.432432432432432,0.963414634146341,0.842105263157895,0.79,0.21,0.157894736842105,0.798319327731092,0.456827691137315,0.571428571428571,0.4
