"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.2277481,0.07584937,-1e-04,0.17711519,0.10116582,0.10116582,"Abarema_langsdorffii","bioclim",1,1,20,100,0.56037459264477,2.82753203416247e-11,0.8725,NA,1.745,1.82634617953222,0,0.67,0.476744186046511,"spec_sens",0.166666666666667,0.404255319148936,0.986301369863014,0.95,0.72,0.28,0.05,0.758333333333333,0.435064935064935,0.567164179104478,0.395833333333333
