"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.44327955,0.143915,-0.02988075,0.1774176,0.143915,0.03654247,"Abarema_langsdorffii","svmk",1,2,20,100,0.722917471507017,1.13837991314676e-20,0.911,NA,1.822,1.33604572003625,0,0.79,0.735294117647059,"spec_sens",0.166666666666667,0.620689655172414,0.978021978021978,0.9,0.89,0.11,0.1,0.891666666666667,0.669491525423729,0.73469387755102,0.580645161290323
