"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.34503816,0.2295555,0.02712553,0.17114248,0.1749485,0.04023433,"Abarema_langsdorffii","maxent",1,5,20,100,0.504323067832057,4.28727251890187e-09,0.8345,NA,1.669,1.53760867245588,0,0.55,0.5,"spec_sens",0.166666666666667,0.428571428571429,0.941176470588235,0.75,0.8,0.2,0.25,0.791666666666667,0.423076923076923,0.545454545454545,0.375
