"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.97703255,-0.02949194,-1.66615008,0.05948873,-0.02949194,-1.5787801,"Abarema_langsdorffii","brt",1,3,19,100,0.469975267711707,6.94633663852025e-08,0.842631578947368,NA,1.68526315789474,1.53805002947593,0,0.579473684210526,0.476635514018692,"spec_sens",0.159663865546218,0.416666666666667,0.951807228915663,0.789473684210526,0.79,0.21,0.210526315789474,0.789915966386555,0.425342862661773,0.545454545454546,0.375
