"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.1499,0.0499,-1e-04,0.1499,0.0749,0.0499,"Abarema_langsdorffii","bioclim",1,3,19,100,0.331005321685196,0.000236048808800683,0.768157894736842,NA,1.53631578947368,1.76735617192311,0,0.402105263157895,0.32885032537961,"spec_sens",0.159663865546218,0.266666666666667,0.949152542372881,0.842105263157895,0.56,0.44,0.157894736842105,0.605042016806723,0.214576604409493,0.40506329113924,0.253968253968254
