"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.54661169,0.41215074,0.26332836,0.17070963,0.39852367,0.32576636,"Abarema_langsdorffii","maxnet",1,1,20,100,0.747931981013099,9.70298052648836e-23,0.971,NA,1.942,1.88107078443031,0,0.82,0.804347826086956,"spec_sens",0.166666666666667,0.692307692307692,0.978723404255319,0.9,0.92,0.08,0.1,0.916666666666667,0.732142857142857,0.782608695652174,0.642857142857143
