"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.42699727,0.20802297,-0.04979007,0.15961266,0.10934656,0.01735936,"Abarema_langsdorffii","svmk",1,1,20,100,0.764849574247551,2.78051999749389e-24,0.9085,NA,1.817,1.32594829156916,0,0.79,0.840425531914894,"spec_sens",0.166666666666667,0.739130434782609,0.969072164948454,0.85,0.94,0.06,0.15,0.925,0.745283018867925,0.790697674418605,0.653846153846154
